FirstRJ,TotalTests,FirstRJRatio
0,124,0.00000
4,100,0.04000
14,124,0.11290
14,124,0.11290
0,100,0.00000
0,100,0.00000
23,124,0.18548
7,124,0.05645
0,45,0.00000
0,100,0.00000
0,124,0.00000
0,124,0.00000
3,75,0.04000
16,75,0.21333
0,124,0.00000
0,75,0.00000
0,75,0.00000
13,171,0.07602
7,124,0.05645
156,171,0.91228
13,124,0.10484
0,171,0.00000
14,171,0.08187
0,75,0.00000
53,124,0.42742
0,171,0.00000
0,75,0.00000
0,171,0.00000
16,75,0.21333
16,75,0.21333
13,171,0.07602
5,171,0.02924
0,75,0.00000
71,75,0.94667
0,75,0.00000
0,75,0.00000
0,75,0.00000
2,75,0.02667
2,19,0.10526
0,63,0.00000
1,1,1.00000
1,1,1.00000
0,36,0.00000
0,34,0.00000
3,10,0.30000
0,54,0.00000
0,27,0.00000
20,80,0.25000
2,59,0.03390
3,42,0.07143
0,29,0.00000
0,26,0.00000
0,32,0.00000
19,66,0.28788
13,25,0.52000
1,1,1.00000
5,69,0.07246
1,28,0.03571
9,51,0.17647
25,81,0.30864
0,75,0.00000
2,28,0.07143
2,20,0.10000
0,62,0.00000
7,40,0.17500
0,30,0.00000
1,35,0.02857
14,28,0.50000
3,25,0.12000
6,47,0.12766
4,30,0.13333
0,19,0.00000
1,40,0.02500
1,34,0.02941
0,40,0.00000
0,36,0.00000
0,71,0.00000
1,84,0.01190
0,45,0.00000
0,46,0.00000
5,67,0.07463
0,87,0.00000
1,28,0.03571
1,10,0.10000
4,35,0.11429
25,38,0.65789
7,50,0.14000
56,80,0.70000
0,71,0.00000
0,89,0.00000
3,47,0.06383
0,36,0.00000
1,59,0.01695
0,25,0.00000
6,65,0.09231
9,51,0.17647
7,41,0.17073
0,45,0.00000
7,107,0.06542
0,72,0.00000
0,36,0.00000
0,34,0.00000
1,1,1.00000
0,83,0.00000
22,51,0.43137
6,41,0.14634
0,60,0.00000
0,36,0.00000
41,69,0.59420
0,28,0.00000
3,36,0.08333
0,51,0.00000
0,46,0.00000
0,16,0.00000
0,111,0.00000
8,127,0.06299
0,135,0.00000
9,20,0.45000
4,45,0.08889
6,33,0.18182
7,31,0.22581
118,134,0.88060
1,134,0.00746
1,70,0.01429
0,41,0.00000
8,127,0.06299
0,93,0.00000
0,76,0.00000
1,41,0.02439
0,27,0.00000
7,52,0.13462
19,51,0.37255
4,114,0.03509
7,107,0.06542
0,41,0.00000
2,70,0.02857
4,45,0.08889
121,134,0.90299
0,127,0.00000
13,31,0.41935
0,52,0.00000
4,114,0.03509
1,24,0.04167
1,1,1.00000
0,76,0.00000
0,65,0.00000
0,16,0.00000
0,28,0.00000
0,20,0.00000
1,134,0.00746
0,69,0.00000
1,1,1.00000
5,39,0.12821
1,28,0.03571
0,134,0.00000
19,41,0.46341
0,20,0.00000
6,20,0.30000
15,57,0.26316
3,30,0.10000
41,69,0.59420
1,38,0.02632
1,51,0.01961
0,57,0.00000
0,31,0.00000
0,28,0.00000
0,28,0.00000
4,45,0.08889
0,25,0.00000
1,28,0.03571
4,31,0.12903
44,69,0.63768
5,31,0.16129
3,30,0.10000
9,71,0.12676
1,1,1.00000
10,134,0.07463
0,32,0.00000
7,55,0.12727
7,66,0.10606
0,45,0.00000
0,28,0.00000
3,31,0.09677
0,69,0.00000
0,20,0.00000
9,30,0.30000
0,20,0.00000
0,28,0.00000
0,49,0.00000
0,28,0.00000
0,36,0.00000
7,66,0.10606
5,39,0.12821
0,99,0.00000
7,41,0.17073
41,69,0.59420
2,10,0.20000
0,20,0.00000
3,38,0.07895
7,41,0.17073
0,25,0.00000
1,35,0.02857
2,66,0.03030
15,43,0.34884
1,1,1.00000
1,40,0.02500
0,25,0.00000
0,16,0.00000
0,43,0.00000
1,35,0.02857
5,41,0.12195
0,75,0.00000
2,50,0.04000
0,59,0.00000
0,134,0.00000
2,30,0.06667
5,31,0.16129
24,37,0.64865
10,20,0.50000
50,69,0.72464
1,51,0.01961
7,66,0.10606
0,38,0.00000
0,25,0.00000
44,71,0.61972
0,53,0.00000
2,31,0.06452
0,28,0.00000
0,31,0.00000
42,69,0.60870
0,20,0.00000
12,105,0.11429
1,1,1.00000
0,34,0.00000
1,1,1.00000
0,31,0.00000
0,57,0.00000
7,30,0.23333
0,23,0.00000
0,25,0.00000
0,25,0.00000
0,20,0.00000
7,41,0.17073
4,45,0.08889
0,41,0.00000
0,71,0.00000
41,69,0.59420
0,28,0.00000
1,1,1.00000
1,28,0.03571
15,66,0.22727
0,102,0.00000
0,29,0.00000
0,28,0.00000
0,25,0.00000
44,71,0.61972
0,59,0.00000
41,69,0.59420
0,28,0.00000
0,65,0.00000
7,41,0.17073
9,20,0.45000
0,57,0.00000
0,28,0.00000
0,81,0.00000
15,66,0.22727
2,26,0.07692
0,28,0.00000
44,69,0.63768
4,35,0.11429
5,31,0.16129
7,30,0.23333
4,40,0.10000
1,31,0.03226
1,56,0.01786
0,30,0.00000
41,69,0.59420
0,41,0.00000
0,1,0.00000
3,56,0.05357
41,69,0.59420
3,31,0.09677
0,20,0.00000
0,105,0.00000
5,30,0.16667
3,71,0.04225
0,55,0.00000
1,47,0.02128
0,35,0.00000
41,69,0.59420
4,28,0.14286
0,56,0.00000
4,58,0.06897
50,69,0.72464
4,114,0.03509
0,20,0.00000
0,57,0.00000
0,16,0.00000
0,41,0.00000
0,34,0.00000
0,76,0.00000
3,26,0.11538
1,1,1.00000
0,30,0.00000
0,69,0.00000
1,47,0.02128
0,34,0.00000
1,140,0.00714
0,41,0.00000
4,58,0.06897
8,45,0.17778
2,41,0.04878
5,20,0.25000
9,61,0.14754
2,105,0.01905
0,30,0.00000
0,62,0.00000
0,69,0.00000
0,28,0.00000
0,28,0.00000
1,31,0.03226
0,23,0.00000
0,28,0.00000
5,58,0.08621
4,31,0.12903
53,69,0.76812
5,30,0.16667
0,41,0.00000
0,31,0.00000
0,37,0.00000
5,31,0.16129
0,76,0.00000
4,105,0.03810
1,30,0.03333
7,30,0.23333
18,41,0.43902
2,41,0.04878
0,69,0.00000
0,30,0.00000
0,69,0.00000
5,31,0.16129
10,20,0.50000
41,69,0.59420
4,31,0.12903
4,50,0.08000
0,52,0.00000
0,28,0.00000
0,20,0.00000
0,25,0.00000
7,30,0.23333
7,41,0.17073
0,54,0.00000
1,20,0.05000
5,30,0.16667
0,28,0.00000
0,28,0.00000
0,43,0.00000
0,20,0.00000
7,30,0.23333
0,17,0.00000
0,30,0.00000
7,41,0.17073
5,30,0.16667
3,26,0.11538
42,69,0.60870
0,50,0.00000
0,41,0.00000
0,45,0.00000
0,35,0.00000
0,69,0.00000
0,21,0.00000
0,46,0.00000
2,5,0.40000
126,134,0.94030
5,30,0.16667
1,1,1.00000
5,30,0.16667
0,71,0.00000
1,30,0.03333
0,76,0.00000
0,69,0.00000
0,41,0.00000
0,66,0.00000
1,1,1.00000
15,135,0.11111
5,30,0.16667
0,31,0.00000
4,41,0.09756
0,84,0.00000
0,20,0.00000
0,44,0.00000
0,41,0.00000
5,30,0.16667
0,51,0.00000
0,68,0.00000
1,1,1.00000
14,31,0.45161
0,31,0.00000
0,31,0.00000
0,41,0.00000
3,30,0.10000
25,122,0.20492
3,30,0.10000
0,67,0.00000
5,30,0.16667
0,93,0.00000
0,54,0.00000
0,49,0.00000
5,31,0.16129
0,28,0.00000
5,87,0.05747
1,1,1.00000
15,135,0.11111
3,30,0.10000
0,71,0.00000
0,134,0.00000
1,85,0.01176
6,58,0.10345
7,41,0.17073
5,39,0.12821
0,93,0.00000
6,61,0.09836
2,3,0.66667
0,31,0.00000
116,122,0.95082
3,85,0.03529
6,58,0.10345
1,24,0.04167
2,20,0.10000
11,37,0.29730
32,87,0.36782
4,45,0.08889
3,20,0.15000
0,85,0.00000
0,39,0.00000
5,31,0.16129
0,44,0.00000
19,41,0.46341
11,31,0.35484
21,50,0.42000
0,20,0.00000
7,30,0.23333
0,20,0.00000
5,30,0.16667
0,122,0.00000
0,28,0.00000
0,85,0.00000
0,20,0.00000
0,76,0.00000
0,31,0.00000
15,135,0.11111
0,41,0.00000
0,30,0.00000
10,20,0.50000
25,35,0.71429
0,20,0.00000
0,10,0.00000
0,28,0.00000
0,16,0.00000
0,28,0.00000
6,30,0.20000
6,31,0.19355
0,40,0.00000
4,32,0.12500
3,76,0.03947
6,47,0.12766
0,40,0.00000
11,31,0.35484
89,104,0.85577
2,34,0.05882
0,72,0.00000
5,31,0.16129
1,1,1.00000
6,61,0.09836
0,30,0.00000
1,18,0.05556
4,25,0.16000
5,31,0.16129
4,65,0.06154
6,27,0.22222
7,47,0.14894
1,31,0.03226
1,42,0.02381
6,135,0.04444
0,34,0.00000
0,24,0.00000
1,31,0.03226
6,30,0.20000
6,135,0.04444
8,31,0.25806
2,3,0.66667
0,87,0.00000
0,23,0.00000
0,112,0.00000
8,107,0.07477
13,37,0.35135
1,18,0.05556
0,74,0.00000
0,34,0.00000
4,31,0.12903
0,47,0.00000
0,50,0.00000
0,28,0.00000
0,58,0.00000
25,35,0.71429
0,102,0.00000
1,29,0.03448
0,18,0.00000
0,16,0.00000
4,47,0.08511
0,42,0.00000
0,47,0.00000
0,20,0.00000
10,20,0.50000
0,117,0.00000
9,38,0.23684
1,27,0.03704
4,43,0.09302
0,47,0.00000
0,21,0.00000
1,28,0.03571
0,20,0.00000
0,34,0.00000
5,39,0.12821
0,50,0.00000
0,28,0.00000
0,30,0.00000
1,25,0.04000
1,47,0.02128
25,35,0.71429
10,20,0.50000
0,15,0.00000
1,1,1.00000
1,1,1.00000
0,49,0.00000
0,26,0.00000
3,37,0.08108
3,44,0.06818
15,66,0.22727
3,39,0.07692
13,37,0.35135
3,31,0.09677
1,31,0.03226
1,1,1.00000
16,76,0.21053
0,20,0.00000
0,28,0.00000
8,107,0.07477
0,21,0.00000
7,31,0.22581
7,31,0.22581
0,23,0.00000
1,1,1.00000
13,47,0.27660
1,29,0.03448
1,27,0.03704
1,31,0.03226
4,47,0.08511
5,31,0.16129
0,33,0.00000
0,44,0.00000
0,30,0.00000
4,25,0.16000
7,30,0.23333
1,29,0.03448
0,32,0.00000
1,31,0.03226
0,29,0.00000
4,31,0.12903
13,47,0.27660
5,31,0.16129
7,30,0.23333
0,38,0.00000
0,16,0.00000
0,45,0.00000
0,37,0.00000
15,135,0.11111
11,37,0.29730
0,29,0.00000
17,33,0.51515
0,25,0.00000
0,47,0.00000
0,37,0.00000
0,25,0.00000
25,35,0.71429
1,31,0.03226
4,58,0.06897
0,23,0.00000
3,31,0.09677
5,31,0.16129
4,31,0.12903
4,45,0.08889
0,49,0.00000
11,31,0.35484
4,45,0.08889
0,11,0.00000
1,20,0.05000
7,74,0.09459
8,47,0.17021
1,1,1.00000
1,45,0.02222
8,31,0.25806
10,20,0.50000
3,18,0.16667
2,54,0.03704
0,42,0.00000
0,25,0.00000
4,25,0.16000
0,59,0.00000
4,47,0.08511
0,81,0.00000
5,58,0.08621
4,32,0.12500
4,28,0.14286
5,39,0.12821
4,50,0.08000
6,58,0.10345
5,30,0.16667
31,33,0.93939
0,20,0.00000
5,31,0.16129
17,33,0.51515
1,1,1.00000
0,24,0.00000
4,31,0.12903
1,1,1.00000
4,45,0.08889
0,43,0.00000
15,32,0.46875
4,31,0.12903
0,69,0.00000
4,31,0.12903
1,25,0.04000
1,61,0.01639
9,74,0.12162
2,10,0.20000
1,31,0.03226
0,28,0.00000
9,61,0.14754
7,31,0.22581
0,50,0.00000
1,20,0.05000
13,31,0.41935
7,41,0.17073
0,24,0.00000
3,19,0.15789
2,27,0.07407
16,76,0.21053
13,31,0.41935
16,74,0.21622
1,45,0.02222
6,69,0.08696
5,31,0.16129
0,28,0.00000
5,54,0.09259
5,31,0.16129
0,15,0.00000
0,19,0.00000
1,47,0.02128
0,69,0.00000
9,54,0.16667
2,27,0.07407
1,41,0.02439
7,47,0.14894
4,31,0.12903
7,31,0.22581
4,45,0.08889
4,41,0.09756
3,51,0.05882
1,1,1.00000
2,5,0.40000
7,41,0.17073
4,59,0.06780
0,69,0.00000
0,33,0.00000
0,25,0.00000
2,3,0.66667
0,74,0.00000
0,20,0.00000
1,134,0.00746
4,25,0.16000
3,51,0.05882
17,33,0.51515
1,1,1.00000
4,59,0.06780
2,10,0.20000
8,41,0.19512
0,32,0.00000
0,61,0.00000
4,59,0.06780
0,50,0.00000
1,1,1.00000
0,20,0.00000
1,20,0.05000
3,20,0.15000
0,150,0.00000
6,30,0.20000
1,134,0.00746
8,47,0.17021
11,46,0.23913
9,20,0.45000
1,1,1.00000
4,45,0.08889
5,20,0.25000
0,69,0.00000
2,27,0.07407
8,31,0.25806
0,69,0.00000
0,23,0.00000
5,39,0.12821
1,35,0.02857
6,52,0.11538
0,48,0.00000
0,21,0.00000
0,32,0.00000
0,20,0.00000
0,20,0.00000
0,39,0.00000
0,69,0.00000
1,59,0.01695
0,44,0.00000
21,41,0.51220
8,31,0.25806
0,69,0.00000
1,37,0.02703
0,28,0.00000
0,35,0.00000
0,47,0.00000
4,25,0.16000
8,31,0.25806
0,69,0.00000
5,31,0.16129
0,41,0.00000
1,3,0.33333
9,54,0.16667
0,41,0.00000
1,65,0.01538
1,1,1.00000
0,41,0.00000
0,51,0.00000
17,33,0.51515
3,47,0.06383
0,28,0.00000
2,3,0.66667
0,47,0.00000
0,46,0.00000
0,45,0.00000
0,41,0.00000
0,44,0.00000
3,20,0.15000
3,50,0.06000
0,69,0.00000
4,45,0.08889
0,19,0.00000
0,31,0.00000
1,63,0.01587
3,50,0.06000
13,31,0.41935
0,69,0.00000
4,25,0.16000
3,50,0.06000
3,49,0.06122
0,29,0.00000
3,35,0.08571
0,28,0.00000
0,41,0.00000
3,50,0.06000
0,69,0.00000
2,2,1.00000
1,37,0.02703
9,61,0.14754
4,56,0.07143
13,47,0.27660
4,45,0.08889
0,51,0.00000
4,20,0.20000
2,3,0.66667
1,135,0.00741
13,31,0.41935
2,27,0.07407
4,32,0.12500
2,28,0.07143
4,45,0.08889
3,3,1.00000
7,20,0.35000
0,59,0.00000
3,19,0.15789
13,31,0.41935
10,41,0.24390
3,18,0.16667
3,5,0.60000
0,63,0.00000
2,27,0.07407
2,2,1.00000
0,72,0.00000
4,45,0.08889
1,70,0.01429
6,58,0.10345
1,39,0.02564
0,47,0.00000
0,39,0.00000
3,3,1.00000
5,39,0.12821
5,39,0.12821
4,28,0.14286
1,35,0.02857
0,19,0.00000
0,50,0.00000
5,39,0.12821
0,67,0.00000
14,31,0.45161
0,93,0.00000
5,39,0.12821
0,50,0.00000
1,134,0.00746
3,32,0.09375
0,30,0.00000
0,76,0.00000
6,37,0.16216
1,1,1.00000
0,31,0.00000
1,35,0.02857
0,15,0.00000
0,61,0.00000
0,2,0.00000
2,21,0.09524
1,41,0.02439
0,98,0.00000
1,47,0.02128
0,45,0.00000
1,1,1.00000
0,54,0.00000
5,28,0.17857
0,29,0.00000
1,20,0.05000
0,21,0.00000
5,56,0.08929
0,31,0.00000
0,35,0.00000
6,45,0.13333
3,47,0.06383
7,27,0.25926
0,135,0.00000
4,25,0.16000
22,32,0.68750
4,45,0.08889
3,31,0.09677
1,36,0.02778
0,28,0.00000
3,36,0.08333
8,44,0.18182
0,28,0.00000
11,37,0.29730
5,20,0.25000
16,76,0.21053
8,31,0.25806
6,21,0.28571
4,28,0.14286
0,76,0.00000
1,21,0.04762
16,76,0.21053
3,47,0.06383
4,45,0.08889
1,1,1.00000
0,32,0.00000
3,31,0.09677
0,28,0.00000
0,56,0.00000
4,28,0.14286
1,44,0.02273
0,41,0.00000
4,31,0.12903
1,1,1.00000
0,20,0.00000
1,44,0.02273
2,3,0.66667
4,59,0.06780
5,53,0.09434
16,76,0.21053
3,19,0.15789
2,42,0.04762
0,54,0.00000
0,50,0.00000
0,54,0.00000
11,37,0.29730
3,3,1.00000
13,31,0.41935
0,45,0.00000
2,10,0.20000
3,5,0.60000
8,42,0.19048
1,1,1.00000
4,45,0.08889
0,44,0.00000
0,23,0.00000
0,45,0.00000
9,31,0.29032
1,1,1.00000
2,19,0.10526
1,45,0.02222
0,36,0.00000
8,34,0.23529
3,35,0.08571
1,63,0.01587
4,45,0.08889
1,32,0.03125
5,21,0.23810
3,45,0.06667
0,19,0.00000
4,28,0.14286
1,72,0.01389
0,45,0.00000
4,45,0.08889
0,50,0.00000
2,10,0.20000
13,31,0.41935
7,23,0.30435
2,30,0.06667
13,47,0.27660
0,25,0.00000
3,76,0.03947
1,41,0.02439
4,45,0.08889
3,163,0.01840
4,41,0.09756
1,1,1.00000
4,59,0.06780
9,31,0.29032
0,45,0.00000
13,28,0.46429
3,35,0.08571
5,56,0.08929
11,37,0.29730
1,1,1.00000
0,41,0.00000
13,31,0.41935
1,1,1.00000
1,1,1.00000
6,106,0.05660
4,28,0.14286
0,30,0.00000
0,91,0.00000
1,1,1.00000
0,22,0.00000
0,28,0.00000
0,36,0.00000
1,1,1.00000
1,1,1.00000
13,31,0.41935
13,50,0.26000
0,53,0.00000
0,21,0.00000
4,28,0.14286
0,20,0.00000
0,41,0.00000
4,36,0.11111
11,37,0.29730
0,63,0.00000
12,28,0.42857
11,31,0.35484
1,163,0.00613
0,28,0.00000
0,31,0.00000
6,50,0.12000
4,45,0.08889
0,51,0.00000
2,46,0.04348
13,47,0.27660
1,45,0.02222
4,45,0.08889
0,35,0.00000
1,56,0.01786
1,1,1.00000
6,50,0.12000
13,106,0.12264
26,36,0.72222
1,163,0.00613
0,50,0.00000
0,28,0.00000
0,28,0.00000
1,45,0.02222
3,163,0.01840
1,56,0.01786
4,59,0.06780
6,50,0.12000
6,50,0.12000
0,31,0.00000
0,32,0.00000
30,44,0.68182
2,27,0.07407
6,37,0.16216
0,35,0.00000
0,10,0.00000
0,41,0.00000
1,20,0.05000
31,33,0.93939
2,28,0.07143
1,50,0.02000
1,1,1.00000
5,19,0.26316
27,56,0.48214
0,41,0.00000
0,27,0.00000
0,76,0.00000
0,32,0.00000
1,46,0.02174
0,28,0.00000
3,10,0.30000
11,37,0.29730
0,59,0.00000
4,59,0.06780
0,76,0.00000
2,20,0.10000
1,50,0.02000
4,45,0.08889
11,61,0.18033
0,39,0.00000
0,25,0.00000
4,28,0.14286
1,31,0.03226
0,34,0.00000
0,25,0.00000
0,36,0.00000
11,27,0.40741
3,16,0.18750
6,31,0.19355
3,46,0.06522
0,62,0.00000
0,18,0.00000
3,35,0.08571
1,61,0.01639
1,25,0.04000
1,50,0.02000
8,15,0.53333
0,54,0.00000
1,1,1.00000
3,46,0.06522
53,83,0.63855
8,42,0.19048
1,76,0.01316
14,54,0.25926
0,106,0.00000
23,23,1.00000
1,20,0.05000
4,59,0.06780
0,27,0.00000
6,37,0.16216
0,28,0.00000
3,50,0.06000
0,65,0.00000
14,76,0.18421
2,24,0.08333
1,1,1.00000
4,45,0.08889
0,20,0.00000
3,50,0.06000
3,44,0.06818
1,28,0.03571
1,20,0.05000
0,23,0.00000
0,54,0.00000
1,1,1.00000
4,45,0.08889
7,76,0.09211
0,44,0.00000
9,15,0.60000
4,25,0.16000
5,18,0.27778
1,1,1.00000
4,105,0.03810
0,42,0.00000
1,61,0.01639
0,76,0.00000
0,28,0.00000
34,36,0.94444
3,46,0.06522
5,49,0.10204
0,107,0.00000
4,54,0.07407
1,1,1.00000
0,16,0.00000
11,31,0.35484
4,45,0.08889
1,45,0.02222
27,39,0.69231
0,24,0.00000
0,76,0.00000
0,42,0.00000
45,47,0.95745
0,23,0.00000
3,76,0.03947
1,72,0.01389
0,16,0.00000
10,40,0.25000
7,44,0.15909
0,28,0.00000
6,41,0.14634
4,59,0.06780
7,65,0.10769
0,97,0.00000
1,50,0.02000
0,44,0.00000
0,42,0.00000
1,1,1.00000
6,45,0.13333
4,59,0.06780
2,58,0.03448
1,1,1.00000
1,1,1.00000
1,1,1.00000
0,40,0.00000
0,27,0.00000
11,50,0.22000
1,1,1.00000
0,65,0.00000
0,42,0.00000
0,97,0.00000
0,127,0.00000
3,43,0.06977
0,21,0.00000
1,31,0.03226
0,34,0.00000
0,40,0.00000
0,41,0.00000
9,31,0.29032
0,76,0.00000
12,50,0.24000
37,105,0.35238
18,24,0.75000
4,19,0.21053
4,45,0.08889
0,25,0.00000
6,23,0.26087
9,44,0.20455
0,61,0.00000
1,31,0.03226
8,50,0.16000
11,31,0.35484
1,1,1.00000
1,31,0.03226
21,24,0.87500
27,39,0.69231
4,25,0.16000
7,41,0.17073
0,45,0.00000
7,107,0.06542
0,72,0.00000
0,36,0.00000
0,34,0.00000
1,1,1.00000
0,83,0.00000
22,51,0.43137
6,41,0.14634
0,60,0.00000
0,36,0.00000
41,69,0.59420
0,28,0.00000
3,36,0.08333
0,51,0.00000
0,46,0.00000
0,16,0.00000
0,111,0.00000
8,127,0.06299
0,135,0.00000
9,20,0.45000
4,45,0.08889
6,33,0.18182
7,31,0.22581
118,134,0.88060
1,134,0.00746
1,70,0.01429
0,41,0.00000
8,127,0.06299
0,93,0.00000
0,76,0.00000
1,41,0.02439
0,27,0.00000
7,52,0.13462
19,51,0.37255
4,114,0.03509
7,107,0.06542
0,41,0.00000
2,70,0.02857
4,45,0.08889
121,134,0.90299
0,127,0.00000
13,31,0.41935
0,52,0.00000
4,114,0.03509
1,24,0.04167
1,1,1.00000
0,76,0.00000
0,65,0.00000
0,16,0.00000
0,28,0.00000
0,20,0.00000
1,134,0.00746
0,69,0.00000
1,1,1.00000
5,39,0.12821
1,28,0.03571
0,134,0.00000
19,41,0.46341
0,20,0.00000
6,20,0.30000
15,57,0.26316
3,30,0.10000
41,69,0.59420
1,38,0.02632
1,51,0.01961
0,57,0.00000
0,31,0.00000
0,28,0.00000
0,28,0.00000
4,45,0.08889
0,25,0.00000
1,28,0.03571
4,31,0.12903
44,69,0.63768
5,31,0.16129
3,30,0.10000
9,71,0.12676
1,1,1.00000
10,134,0.07463
0,32,0.00000
7,55,0.12727
7,66,0.10606
0,45,0.00000
0,28,0.00000
3,31,0.09677
0,69,0.00000
0,20,0.00000
9,30,0.30000
0,20,0.00000
0,28,0.00000
0,49,0.00000
0,28,0.00000
0,36,0.00000
7,66,0.10606
5,39,0.12821
0,99,0.00000
7,41,0.17073
41,69,0.59420
2,10,0.20000
0,20,0.00000
3,38,0.07895
7,41,0.17073
0,25,0.00000
1,35,0.02857
2,66,0.03030
15,43,0.34884
1,1,1.00000
1,40,0.02500
0,25,0.00000
0,16,0.00000
0,43,0.00000
1,35,0.02857
5,41,0.12195
0,75,0.00000
2,50,0.04000
0,59,0.00000
0,134,0.00000
2,30,0.06667
5,31,0.16129
24,37,0.64865
10,20,0.50000
50,69,0.72464
1,51,0.01961
7,66,0.10606
0,38,0.00000
0,25,0.00000
44,71,0.61972
0,53,0.00000
2,31,0.06452
0,28,0.00000
0,31,0.00000
42,69,0.60870
0,20,0.00000
12,105,0.11429
1,1,1.00000
0,34,0.00000
1,1,1.00000
0,31,0.00000
0,57,0.00000
7,30,0.23333
0,23,0.00000
0,25,0.00000
0,25,0.00000
0,20,0.00000
7,41,0.17073
4,45,0.08889
0,41,0.00000
0,71,0.00000
41,69,0.59420
0,28,0.00000
1,1,1.00000
1,28,0.03571
15,66,0.22727
0,102,0.00000
0,29,0.00000
0,28,0.00000
0,25,0.00000
44,71,0.61972
0,59,0.00000
41,69,0.59420
0,28,0.00000
0,65,0.00000
7,41,0.17073
9,20,0.45000
0,57,0.00000
0,28,0.00000
0,81,0.00000
15,66,0.22727
2,26,0.07692
0,28,0.00000
44,69,0.63768
4,35,0.11429
5,31,0.16129
7,30,0.23333
4,40,0.10000
1,31,0.03226
1,56,0.01786
0,30,0.00000
41,69,0.59420
0,41,0.00000
0,1,0.00000
3,56,0.05357
41,69,0.59420
3,31,0.09677
0,20,0.00000
0,105,0.00000
5,30,0.16667
3,71,0.04225
0,55,0.00000
1,47,0.02128
0,35,0.00000
41,69,0.59420
4,28,0.14286
0,56,0.00000
4,58,0.06897
50,69,0.72464
4,114,0.03509
0,20,0.00000
0,57,0.00000
0,16,0.00000
0,41,0.00000
0,34,0.00000
0,76,0.00000
3,26,0.11538
1,1,1.00000
0,30,0.00000
0,69,0.00000
1,47,0.02128
0,34,0.00000
1,140,0.00714
0,41,0.00000
4,58,0.06897
8,45,0.17778
2,41,0.04878
5,20,0.25000
9,61,0.14754
2,105,0.01905
0,30,0.00000
0,62,0.00000
0,69,0.00000
0,28,0.00000
0,28,0.00000
1,31,0.03226
0,23,0.00000
0,28,0.00000
5,58,0.08621
4,31,0.12903
53,69,0.76812
5,30,0.16667
0,41,0.00000
0,31,0.00000
0,37,0.00000
5,31,0.16129
0,76,0.00000
4,105,0.03810
1,30,0.03333
7,30,0.23333
18,41,0.43902
2,41,0.04878
0,69,0.00000
0,30,0.00000
0,69,0.00000
5,31,0.16129
10,20,0.50000
41,69,0.59420
4,31,0.12903
4,50,0.08000
0,52,0.00000
0,28,0.00000
0,20,0.00000
0,25,0.00000
7,30,0.23333
7,41,0.17073
0,54,0.00000
1,20,0.05000
5,30,0.16667
0,28,0.00000
0,28,0.00000
0,43,0.00000
0,20,0.00000
7,30,0.23333
0,17,0.00000
0,30,0.00000
7,41,0.17073
5,30,0.16667
3,26,0.11538
42,69,0.60870
0,50,0.00000
0,41,0.00000
0,45,0.00000
0,35,0.00000
0,69,0.00000
0,21,0.00000
0,46,0.00000
2,5,0.40000
126,134,0.94030
5,30,0.16667
1,1,1.00000
5,30,0.16667
0,71,0.00000
1,30,0.03333
0,76,0.00000
0,69,0.00000
0,41,0.00000
0,66,0.00000
1,1,1.00000
15,135,0.11111
5,30,0.16667
0,31,0.00000
4,41,0.09756
0,84,0.00000
0,20,0.00000
0,44,0.00000
0,41,0.00000
5,30,0.16667
0,51,0.00000
0,68,0.00000
1,1,1.00000
14,31,0.45161
0,31,0.00000
0,31,0.00000
0,41,0.00000
3,30,0.10000
25,122,0.20492
3,30,0.10000
0,67,0.00000
5,30,0.16667
0,93,0.00000
0,54,0.00000
0,49,0.00000
5,31,0.16129
0,28,0.00000
5,87,0.05747
1,1,1.00000
15,135,0.11111
3,30,0.10000
0,71,0.00000
0,134,0.00000
1,85,0.01176
6,58,0.10345
7,41,0.17073
5,39,0.12821
0,93,0.00000
6,61,0.09836
2,3,0.66667
0,31,0.00000
116,122,0.95082
3,85,0.03529
6,58,0.10345
1,24,0.04167
2,20,0.10000
11,37,0.29730
32,87,0.36782
4,45,0.08889
3,20,0.15000
0,85,0.00000
0,39,0.00000
5,31,0.16129
0,44,0.00000
19,41,0.46341
11,31,0.35484
21,50,0.42000
0,20,0.00000
7,30,0.23333
0,20,0.00000
5,30,0.16667
0,122,0.00000
0,28,0.00000
0,85,0.00000
0,20,0.00000
0,76,0.00000
0,31,0.00000
15,135,0.11111
0,41,0.00000
0,30,0.00000
10,20,0.50000
25,35,0.71429
0,20,0.00000
0,10,0.00000
0,28,0.00000
0,16,0.00000
0,28,0.00000
6,30,0.20000
6,31,0.19355
0,40,0.00000
4,32,0.12500
3,76,0.03947
6,47,0.12766
0,40,0.00000
11,31,0.35484
89,104,0.85577
2,34,0.05882
0,72,0.00000
5,31,0.16129
1,1,1.00000
6,61,0.09836
0,30,0.00000
1,18,0.05556
4,25,0.16000
5,31,0.16129
4,65,0.06154
6,27,0.22222
7,47,0.14894
1,31,0.03226
1,42,0.02381
6,135,0.04444
0,34,0.00000
0,24,0.00000
1,31,0.03226
6,30,0.20000
6,135,0.04444
8,31,0.25806
2,3,0.66667
0,87,0.00000
0,23,0.00000
0,112,0.00000
8,107,0.07477
13,37,0.35135
1,18,0.05556
0,74,0.00000
0,34,0.00000
4,31,0.12903
0,47,0.00000
0,50,0.00000
0,28,0.00000
0,58,0.00000
25,35,0.71429
0,102,0.00000
